국가,차량 모델,연도,월,판매량,날짜,브랜드,카테고리
중동·아프리카,K3,2023,4,5,2023-04-01,기아,기타
중동·아프리카,K3,2024,4,5,2024-04-01,기아,기타
중동·아프리카,K3,2024,4,5,2024-04-01,기아,기타
중동·아프리카,K3,2023,4,5,2023-04-01,기아,기타
중동·아프리카,K3,2023,4,5,2023-04-01,기아,기타
중동·아프리카,K3,2024,4,5,2024-04-01,기아,기타
중동·아프리카,K5 / Optima,2024,4,1,2024-04-01,기아,세단
중동·아프리카,K5 / Optima,2023,4,1,2023-04-01,기아,세단
중동·아프리카,K5 / Optima,2023,4,1,2023-04-01,기아,세단
중동·아프리카,K5 / Optima,2024,4,1,2024-04-01,기아,세단
중동·아프리카,K5 / Optima,2024,4,1,2024-04-01,기아,세단
중동·아프리카,K5 / Optima,2023,4,1,2023-04-01,기아,세단
중동·아프리카,"K7,8 / Cadenza",2024,4,36,2024-04-01,기아,세단
중동·아프리카,"K7,8 / Cadenza",2023,4,36,2023-04-01,기아,세단
중동·아프리카,KX3 / Seltos,2024,4,7,2024-04-01,기아,SUV
중동·아프리카,Millitary (CKD),2023,4,5,2023-04-01,기아,기타
중동·아프리카,Millitary (CKD),2024,4,5,2024-04-01,기아,기타
중동·아프리카,Morning / Picanto,2024,4,50,2024-04-01,기아,경차
중동·아프리카,Morning / Picanto,2023,4,50,2023-04-01,기아,경차
중동·아프리카,Morning / Picanto,2024,4,50,2024-04-01,기아,경차
중동·아프리카,Morning / Picanto,2023,4,50,2023-04-01,기아,경차
중동·아프리카,Niro,2023,4,9,2023-04-01,기아,SUV
중동·아프리카,Niro,2024,4,9,2024-04-01,기아,SUV
중동·아프리카,Niro,2023,4,9,2023-04-01,기아,SUV
중동·아프리카,Niro EV,2024,4,3,2024-04-01,기아,SUV
중동·아프리카,Niro EV,2023,4,3,2023-04-01,기아,SUV
중동·아프리카,Niro Plus,2024,4,3,2024-04-01,기아,SUV
중동·아프리카,Niro Plus,2023,4,3,2023-04-01,기아,SUV
중동·아프리카,Niro Plus EV,2024,4,1,2024-04-01,기아,SUV
중동·아프리카,Niro Plus EV,2023,4,1,2023-04-01,기아,SUV
중동·아프리카,Pegas,2024,4,103,2024-04-01,기아,기타
중동·아프리카,Pegas,2023,4,103,2023-04-01,기아,기타
중동·아프리카,Pegas,2023,4,103,2023-04-01,기아,기타
중동·아프리카,Pegas,2024,4,103,2024-04-01,기아,기타
중동·아프리카,Pride / Rio,2024,4,2,2024-04-01,기아,세단
중동·아프리카,Pride / Rio,2023,4,2,2023-04-01,기아,세단
중동·아프리카,Pride / Rio (SC),2023,4,1,2023-04-01,기아,세단
중동·아프리카,Pride / Rio (SC),2024,4,1,2024-04-01,기아,세단
중동·아프리카,Seltos,2024,4,138,2024-04-01,기아,SUV
중동·아프리카,Seltos,2023,4,138,2023-04-01,기아,SUV
중동·아프리카,Seltos,2023,4,138,2023-04-01,기아,SUV
중동·아프리카,Seltos,2024,4,138,2024-04-01,기아,SUV
중동·아프리카,Seltos,2023,4,138,2023-04-01,기아,SUV
중동·아프리카,Seltos,2024,4,138,2024-04-01,기아,SUV
중동·아프리카,Seltos,2023,4,138,2023-04-01,기아,SUV
중동·아프리카,Sonet,2024,4,45,2024-04-01,기아,SUV
중동·아프리카,Sonet,2023,4,45,2023-04-01,기아,SUV
중동·아프리카,Sonet,2023,4,45,2023-04-01,기아,SUV
중동·아프리카,Sonet,2024,4,45,2024-04-01,기아,SUV
중동·아프리카,Sonet,2024,4,45,2024-04-01,기아,SUV
중동·아프리카,Sonet,2023,4,45,2023-04-01,기아,SUV
중동·아프리카,Sorento,2024,4,24,2024-04-01,기아,SUV
중동·아프리카,Sorento,2023,4,24,2023-04-01,기아,SUV
중동·아프리카,Sorento,2024,4,24,2024-04-01,기아,SUV
중동·아프리카,Sorento,2023,4,24,2023-04-01,기아,SUV
중동·아프리카,Sorento,2023,4,24,2023-04-01,기아,SUV
중동·아프리카,Sorento,2024,4,24,2024-04-01,기아,SUV
중동·아프리카,Soul,2024,4,1,2024-04-01,기아,SUV
중동·아프리카,Soul,2024,4,1,2024-04-01,기아,SUV
중동·아프리카,Soul,2023,4,1,2023-04-01,기아,SUV
중동·아프리카,Sportage,2024,4,116,2024-04-01,기아,SUV
중동·아프리카,Sportage,2023,4,116,2023-04-01,기아,SUV
중동·아프리카,Sportage,2024,4,116,2024-04-01,기아,SUV
중동·아프리카,Sportage,2023,4,116,2023-04-01,기아,SUV
중동·아프리카,Sportage,2023,4,116,2023-04-01,기아,SUV
중동·아프리카,Sportage,2024,4,116,2024-04-01,기아,SUV
중동·아프리카,Sportage,2023,4,116,2023-04-01,기아,SUV
중동·아프리카,Sportage,2024,4,116,2024-04-01,기아,SUV
중동·아프리카,Stinger,2024,4,13,2024-04-01,기아,세단
중동·아프리카,Stinger,2023,4,13,2023-04-01,기아,세단
중동·아프리카,Stonic,2024,4,19,2024-04-01,기아,SUV
중동·아프리카,Stonic,2023,4,19,2023-04-01,기아,SUV
중동·아프리카,Stonic,2024,4,19,2024-04-01,기아,SUV
중동·아프리카,Stonic,2023,4,19,2023-04-01,기아,SUV
중동·아프리카,Telluride,2023,4,49,2023-04-01,기아,SUV
중동·아프리카,Telluride,2024,4,49,2024-04-01,기아,SUV
아시아-기타,Bongo,2023,4,2,2023-04-01,기아,화물차
아시아-기타,Bongo,2024,4,2,2024-04-01,기아,화물차
아시아-기타,Bongo / Frontier,2024,4,137,2024-04-01,기아,화물차
아시아-기타,Bongo / Frontier,2023,4,137,2023-04-01,기아,화물차
아시아-기타,Bongo / Frontier,2024,4,137,2024-04-01,기아,화물차
아시아-기타,Bongo / Frontier,2023,4,137,2023-04-01,기아,화물차
아시아-기타,Bus (CKD),2023,4,26,2023-04-01,기아,화물차
아시아-기타,Bus (CKD),2024,4,26,2024-04-01,기아,화물차
아시아-기타,Carens MPV,2024,4,6,2024-04-01,기아,기타
아시아-기타,Carens MPV,2023,4,6,2023-04-01,기아,기타
아시아-기타,Carens MPV,2024,4,6,2024-04-01,기아,기타
아시아-기타,Carens MPV,2023,4,6,2023-04-01,기아,기타
아시아-기타,Carnival / Sedona,2024,4,433,2024-04-01,기아,기타
아시아-기타,Carnival / Sedona,2023,4,433,2023-04-01,기아,기타
아시아-기타,Carnival / Sedona,2024,4,433,2024-04-01,기아,기타
아시아-기타,Carnival / Sedona,2023,4,433,2023-04-01,기아,기타
아시아-기타,Cee'd,2023,4,15,2023-04-01,기아,기타
아시아-기타,Cee'd,2024,4,15,2024-04-01,기아,기타
아시아-기타,EV5,2024,4,362,2024-04-01,기아,SUV
아시아-기타,EV5,2023,4,362,2023-04-01,기아,SUV
아시아-기타,EV5,2024,4,362,2024-04-01,기아,SUV
아시아-기타,EV6,2023,4,77,2023-04-01,기아,SUV
아시아-기타,EV6,2024,4,77,2024-04-01,기아,SUV
아시아-기타,EV6,2023,4,77,2023-04-01,기아,SUV
아시아-기타,EV9,2024,4,4,2024-04-01,기아,SUV
아시아-기타,EV9,2024,4,4,2024-04-01,기아,SUV
아시아-기타,EV9,2023,4,4,2023-04-01,기아,SUV
아시아-기타,EV9,2024,4,4,2024-04-01,기아,SUV
아시아-기타,K3,2024,4,17,2024-04-01,기아,기타
아시아-기타,K3,2023,4,17,2023-04-01,기아,기타
아시아-기타,K3,2023,4,17,2023-04-01,기아,기타
아시아-기타,K3,2024,4,17,2024-04-01,기아,기타
아시아-기타,K3,2024,4,17,2024-04-01,기아,기타
아시아-기타,K3,2023,4,17,2023-04-01,기아,기타
아시아-기타,K3,2023,4,17,2023-04-01,기아,기타
아시아-기타,K3,2024,4,17,2024-04-01,기아,기타
아시아-기타,K5 / Optima,2024,4,2,2024-04-01,기아,세단
아시아-기타,K5 / Optima,2023,4,2,2023-04-01,기아,세단
아시아-기타,K5 / Optima,2023,4,2,2023-04-01,기아,세단
아시아-기타,K5 / Optima,2024,4,2,2024-04-01,기아,세단
아시아-기타,K5 / Optima,2024,4,2,2024-04-01,기아,세단
아시아-기타,K5 / Optima,2023,4,2,2023-04-01,기아,세단
아시아-기타,KX1,2023,4,2,2023-04-01,기아,SUV
아시아-기타,KX1,2024,4,2,2024-04-01,기아,SUV
아시아-기타,KX3 / Seltos,2024,4,61,2024-04-01,기아,SUV
아시아-기타,Morning / Picanto,2024,4,1,2024-04-01,기아,경차
아시아-기타,Morning / Picanto,2023,4,1,2023-04-01,기아,경차
아시아-기타,Morning / Picanto,2024,4,1,2024-04-01,기아,경차
아시아-기타,Morning / Picanto,2023,4,1,2023-04-01,기아,경차
아시아-기타,Niro,2023,4,121,2023-04-01,기아,SUV
아시아-기타,Niro,2024,4,121,2024-04-01,기아,SUV
아시아-기타,Niro,2023,4,121,2023-04-01,기아,SUV
아시아-기타,Niro EV,2024,4,16,2024-04-01,기아,SUV
아시아-기타,Niro EV,2023,4,16,2023-04-01,기아,SUV
아시아-기타,Niro Plus,2024,4,1,2024-04-01,기아,SUV
아시아-기타,Niro Plus,2023,4,1,2023-04-01,기아,SUV
아시아-기타,Niro Plus EV,2024,4,1,2024-04-01,기아,SUV
아시아-기타,Niro Plus EV,2023,4,1,2023-04-01,기아,SUV
아시아-기타,Pegas,2024,4,18,2024-04-01,기아,기타
아시아-기타,Pegas,2023,4,18,2023-04-01,기아,기타
아시아-기타,Pegas,2023,4,18,2023-04-01,기아,기타
아시아-기타,Pegas,2024,4,18,2024-04-01,기아,기타
아시아-기타,Pride / Rio,2024,4,1,2024-04-01,기아,세단
아시아-기타,Pride / Rio,2023,4,1,2023-04-01,기아,세단
아시아-기타,Pride / Rio (SC),2023,4,9,2023-04-01,기아,세단
아시아-기타,Pride / Rio (SC),2024,4,9,2024-04-01,기아,세단
아시아-기타,Seltos,2024,4,80,2024-04-01,기아,SUV
아시아-기타,Seltos,2023,4,80,2023-04-01,기아,SUV
아시아-기타,Seltos,2023,4,80,2023-04-01,기아,SUV
아시아-기타,Seltos,2024,4,80,2024-04-01,기아,SUV
아시아-기타,Seltos,2023,4,80,2023-04-01,기아,SUV
아시아-기타,Seltos,2024,4,80,2024-04-01,기아,SUV
아시아-기타,Seltos,2023,4,80,2023-04-01,기아,SUV
아시아-기타,Sonet,2024,4,86,2024-04-01,기아,SUV
아시아-기타,Sonet,2023,4,86,2023-04-01,기아,SUV
아시아-기타,Sonet,2023,4,86,2023-04-01,기아,SUV
아시아-기타,Sonet,2024,4,86,2024-04-01,기아,SUV
아시아-기타,Sonet,2024,4,86,2024-04-01,기아,SUV
아시아-기타,Sonet,2023,4,86,2023-04-01,기아,SUV
아시아-기타,Sorento,2024,4,35,2024-04-01,기아,SUV
아시아-기타,Sorento,2023,4,35,2023-04-01,기아,SUV
아시아-기타,Sorento,2024,4,35,2024-04-01,기아,SUV
아시아-기타,Sorento,2023,4,35,2023-04-01,기아,SUV
아시아-기타,Sorento,2023,4,35,2023-04-01,기아,SUV
아시아-기타,Sorento,2024,4,35,2024-04-01,기아,SUV
아시아-기타,Soul,2024,4,4,2024-04-01,기아,SUV
아시아-기타,Soul,2024,4,4,2024-04-01,기아,SUV
아시아-기타,Soul,2023,4,4,2023-04-01,기아,SUV
아시아-기타,Sportage,2024,4,91,2024-04-01,기아,SUV
아시아-기타,Sportage,2023,4,91,2023-04-01,기아,SUV
아시아-기타,Sportage,2024,4,91,2024-04-01,기아,SUV
아시아-기타,Sportage,2023,4,91,2023-04-01,기아,SUV
아시아-기타,Sportage,2023,4,91,2023-04-01,기아,SUV
아시아-기타,Sportage,2024,4,91,2024-04-01,기아,SUV
아시아-기타,Sportage,2023,4,91,2023-04-01,기아,SUV
아시아-기타,Sportage,2024,4,91,2024-04-01,기아,SUV
아시아-기타,Stinger,2024,4,180,2024-04-01,기아,세단
아시아-기타,Stinger,2023,4,180,2023-04-01,기아,세단
아시아-기타,Stonic,2024,4,540,2024-04-01,기아,SUV
아시아-기타,Stonic,2023,4,540,2023-04-01,기아,SUV
아시아-기타,Stonic,2024,4,540,2024-04-01,기아,SUV
아시아-기타,Stonic,2023,4,540,2023-04-01,기아,SUV
아시아-기타,Telluride,2023,4,3,2023-04-01,기아,SUV
아시아-기타,Telluride,2024,4,3,2024-04-01,기아,SUV
북미-캐나다,Carnival / Sedona,2024,4,297,2024-04-01,기아,기타
북미-캐나다,Carnival / Sedona,2023,4,297,2023-04-01,기아,기타
북미-캐나다,Carnival / Sedona,2024,4,297,2024-04-01,기아,기타
북미-캐나다,Carnival / Sedona,2023,4,297,2023-04-01,기아,기타
북미-캐나다,EV6,2023,4,75,2023-04-01,기아,SUV
북미-캐나다,EV6,2024,4,75,2024-04-01,기아,SUV
북미-캐나다,EV6,2023,4,75,2023-04-01,기아,SUV
북미-캐나다,EV9,2024,4,50,2024-04-01,기아,SUV
북미-캐나다,EV9,2024,4,50,2024-04-01,기아,SUV
북미-캐나다,EV9,2023,4,50,2023-04-01,기아,SUV
북미-캐나다,EV9,2024,4,50,2024-04-01,기아,SUV
북미-캐나다,K3,2024,4,5,2024-04-01,기아,기타
북미-캐나다,K3,2023,4,5,2023-04-01,기아,기타
북미-캐나다,K3,2023,4,5,2023-04-01,기아,기타
북미-캐나다,K3,2024,4,5,2024-04-01,기아,기타
북미-캐나다,K3,2024,4,5,2024-04-01,기아,기타
북미-캐나다,K3,2023,4,5,2023-04-01,기아,기타
북미-캐나다,K3,2023,4,5,2023-04-01,기아,기타
북미-캐나다,K3,2024,4,5,2024-04-01,기아,기타
북미-캐나다,Niro,2023,4,102,2023-04-01,기아,SUV
북미-캐나다,Niro,2024,4,102,2024-04-01,기아,SUV
북미-캐나다,Niro,2023,4,102,2023-04-01,기아,SUV
북미-캐나다,Niro EV,2024,4,82,2024-04-01,기아,SUV
북미-캐나다,Niro EV,2023,4,82,2023-04-01,기아,SUV
북미-캐나다,Optima / K5,2023,4,15,2023-04-01,기아,세단
북미-캐나다,Optima / K5,2024,4,15,2024-04-01,기아,세단
북미-캐나다,Pride / Rio (SC),2023,4,1,2023-04-01,기아,세단
북미-캐나다,Pride / Rio (SC),2024,4,1,2024-04-01,기아,세단
북미-캐나다,Seltos,2024,4,984,2024-04-01,기아,SUV
북미-캐나다,Seltos,2023,4,984,2023-04-01,기아,SUV
북미-캐나다,Seltos,2023,4,984,2023-04-01,기아,SUV
북미-캐나다,Seltos,2024,4,984,2024-04-01,기아,SUV
북미-캐나다,Seltos,2023,4,984,2023-04-01,기아,SUV
북미-캐나다,Seltos,2024,4,984,2024-04-01,기아,SUV
북미-캐나다,Seltos,2023,4,984,2023-04-01,기아,SUV
북미-캐나다,Sorento,2024,4,22,2024-04-01,기아,SUV
북미-캐나다,Sorento,2023,4,22,2023-04-01,기아,SUV
북미-캐나다,Sorento,2024,4,22,2024-04-01,기아,SUV
북미-캐나다,Sorento,2023,4,22,2023-04-01,기아,SUV
북미-캐나다,Sorento,2023,4,22,2023-04-01,기아,SUV
북미-캐나다,Sorento,2024,4,22,2024-04-01,기아,SUV
북미-캐나다,Soul,2024,4,132,2024-04-01,기아,SUV
북미-캐나다,Soul,2024,4,132,2024-04-01,기아,SUV
북미-캐나다,Soul,2023,4,132,2023-04-01,기아,SUV
북미-캐나다,Soul EV,2024,4,25,2024-04-01,기아,SUV
북미-캐나다,Soul EV,2023,4,25,2023-04-01,기아,SUV
북미-캐나다,Sportage,2024,4,776,2024-04-01,기아,SUV
북미-캐나다,Sportage,2023,4,776,2023-04-01,기아,SUV
북미-캐나다,Sportage,2024,4,776,2024-04-01,기아,SUV
북미-캐나다,Sportage,2023,4,776,2023-04-01,기아,SUV
북미-캐나다,Sportage,2023,4,776,2023-04-01,기아,SUV
북미-캐나다,Sportage,2024,4,776,2024-04-01,기아,SUV
북미-캐나다,Sportage,2023,4,776,2023-04-01,기아,SUV
북미-캐나다,Sportage,2024,4,776,2024-04-01,기아,SUV
북미-캐나다,Stinger,2024,4,7,2024-04-01,기아,세단
북미-캐나다,Stinger,2023,4,7,2023-04-01,기아,세단
북미-캐나다,Telluride,2023,4,215,2023-04-01,기아,SUV
북미-캐나다,Telluride,2024,4,215,2024-04-01,기아,SUV
아시아-중국,Carnival,2023,4,44,2023-04-01,기아,기타
아시아-중국,Carnival,2024,4,44,2024-04-01,기아,기타
아시아-중국,EV5,2024,4,103,2024-04-01,기아,SUV
아시아-중국,EV5,2023,4,103,2023-04-01,기아,SUV
아시아-중국,EV5,2024,4,103,2024-04-01,기아,SUV
아시아-중국,EV6,2023,4,4,2023-04-01,기아,SUV
아시아-중국,EV6,2024,4,4,2024-04-01,기아,SUV
아시아-중국,EV6,2023,4,4,2023-04-01,기아,SUV
아시아-중국,Forte,2023,4,1468,2023-04-01,기아,기타
아시아-중국,Forte,2024,4,1468,2024-04-01,기아,기타
아시아-중국,K3,2024,4,671,2024-04-01,기아,기타
아시아-중국,K3,2023,4,671,2023-04-01,기아,기타
아시아-중국,K3,2023,4,671,2023-04-01,기아,기타
아시아-중국,K3,2024,4,671,2024-04-01,기아,기타
아시아-중국,K3,2024,4,671,2024-04-01,기아,기타
아시아-중국,K3,2023,4,671,2023-04-01,기아,기타
아시아-중국,K3,2023,4,671,2023-04-01,기아,기타
아시아-중국,K3,2024,4,671,2024-04-01,기아,기타
아시아-중국,K5 / Optima,2024,4,115,2024-04-01,기아,세단
아시아-중국,K5 / Optima,2023,4,115,2023-04-01,기아,세단
아시아-중국,K5 / Optima,2023,4,115,2023-04-01,기아,세단
아시아-중국,K5 / Optima,2024,4,115,2024-04-01,기아,세단
아시아-중국,K5 / Optima,2024,4,115,2024-04-01,기아,세단
아시아-중국,K5 / Optima,2023,4,115,2023-04-01,기아,세단
아시아-중국,KX1,2023,4,446,2023-04-01,기아,SUV
아시아-중국,KX1,2024,4,446,2024-04-01,기아,SUV
아시아-중국,KX3,2023,4,970,2023-04-01,기아,SUV
아시아-중국,KX3 / Seltos,2024,4,840,2024-04-01,기아,SUV
아시아-중국,KX5 / Sportage,2024,4,1446,2024-04-01,기아,SUV
아시아-중국,Pegas,2024,4,5,2024-04-01,기아,기타
아시아-중국,Pegas,2023,4,5,2023-04-01,기아,기타
아시아-중국,Pegas,2023,4,5,2023-04-01,기아,기타
아시아-중국,Pegas,2024,4,5,2024-04-01,기아,기타
아시아-중국,Sonet,2024,4,19,2024-04-01,기아,SUV
아시아-중국,Sonet,2023,4,19,2023-04-01,기아,SUV
아시아-중국,Sonet,2023,4,19,2023-04-01,기아,SUV
아시아-중국,Sonet,2024,4,19,2024-04-01,기아,SUV
아시아-중국,Sonet,2024,4,19,2024-04-01,기아,SUV
아시아-중국,Sonet,2023,4,19,2023-04-01,기아,SUV
아시아-중국,Sportage,2024,4,855,2024-04-01,기아,SUV
아시아-중국,Sportage,2023,4,855,2023-04-01,기아,SUV
아시아-중국,Sportage,2024,4,855,2024-04-01,기아,SUV
아시아-중국,Sportage,2023,4,855,2023-04-01,기아,SUV
아시아-중국,Sportage,2023,4,855,2023-04-01,기아,SUV
아시아-중국,Sportage,2024,4,855,2024-04-01,기아,SUV
아시아-중국,Sportage,2023,4,855,2023-04-01,기아,SUV
아시아-중국,Sportage,2024,4,855,2024-04-01,기아,SUV
아시아-중국,Sportage(KX5),2023,4,252,2023-04-01,기아,SUV
아시아-중국,Zhipao,2023,4,121,2023-04-01,기아,기타
아시아-중국,Zhipao,2024,4,121,2024-04-01,기아,기타
동유럽,Bongo,2023,4,30,2023-04-01,기아,화물차
동유럽,Bongo,2024,4,30,2024-04-01,기아,화물차
동유럽,Bongo / Frontier,2024,4,8,2024-04-01,기아,화물차
동유럽,Bongo / Frontier,2023,4,8,2023-04-01,기아,화물차
동유럽,Bongo / Frontier,2024,4,8,2024-04-01,기아,화물차
동유럽,Bongo / Frontier,2023,4,8,2023-04-01,기아,화물차
동유럽,Carens MPV,2024,4,47,2024-04-01,기아,기타
동유럽,Carens MPV,2023,4,47,2023-04-01,기아,기타
동유럽,Carens MPV,2024,4,47,2024-04-01,기아,기타
동유럽,Carens MPV,2023,4,47,2023-04-01,기아,기타
동유럽,Carnival / Sedona,2024,4,12,2024-04-01,기아,기타
동유럽,Carnival / Sedona,2023,4,12,2023-04-01,기아,기타
동유럽,Carnival / Sedona,2024,4,12,2024-04-01,기아,기타
동유럽,Carnival / Sedona,2023,4,12,2023-04-01,기아,기타
동유럽,Cee'd,2023,4,120,2023-04-01,기아,기타
동유럽,Cee'd,2024,4,120,2024-04-01,기아,기타
동유럽,Cee'd CUV,2023,4,62,2023-04-01,기아,SUV
동유럽,Cee'd CUV,2024,4,62,2024-04-01,기아,SUV
동유럽,EV3,2024,4,109,2024-04-01,기아,SUV
동유럽,EV6,2023,4,2,2023-04-01,기아,SUV
동유럽,EV6,2024,4,2,2024-04-01,기아,SUV
동유럽,EV6,2023,4,2,2023-04-01,기아,SUV
동유럽,EV9,2024,4,11,2024-04-01,기아,SUV
동유럽,EV9,2024,4,11,2024-04-01,기아,SUV
동유럽,EV9,2023,4,11,2023-04-01,기아,SUV
동유럽,EV9,2024,4,11,2024-04-01,기아,SUV
동유럽,K3,2024,4,15,2024-04-01,기아,기타
동유럽,K3,2023,4,15,2023-04-01,기아,기타
동유럽,K3,2023,4,15,2023-04-01,기아,기타
동유럽,K3,2024,4,15,2024-04-01,기아,기타
동유럽,K3,2024,4,15,2024-04-01,기아,기타
동유럽,K3,2023,4,15,2023-04-01,기아,기타
동유럽,K3,2023,4,15,2023-04-01,기아,기타
동유럽,K3,2024,4,15,2024-04-01,기아,기타
동유럽,K3 (CKD),2023,4,125,2023-04-01,기아,기타
동유럽,K5 / Optima,2024,4,10,2024-04-01,기아,세단
동유럽,K5 / Optima,2023,4,10,2023-04-01,기아,세단
동유럽,K5 / Optima,2023,4,10,2023-04-01,기아,세단
동유럽,K5 / Optima,2024,4,10,2024-04-01,기아,세단
동유럽,K5 / Optima,2024,4,10,2024-04-01,기아,세단
동유럽,K5 / Optima,2023,4,10,2023-04-01,기아,세단
동유럽,"K7,8 / Cadenza",2024,4,15,2024-04-01,기아,세단
동유럽,"K7,8 / Cadenza",2023,4,15,2023-04-01,기아,세단
동유럽,K9,2024,4,2,2024-04-01,기아,세단
동유럽,K9,2023,4,2,2023-04-01,기아,세단
동유럽,Millitary,2023,4,10,2023-04-01,기아,기타
동유럽,Millitary,2024,4,10,2024-04-01,기아,기타
동유럽,Mohave / Borrego,2024,4,16,2024-04-01,기아,기타
동유럽,Mohave / Borrego,2023,4,16,2023-04-01,기아,기타
동유럽,Morning / Picanto,2024,4,68,2024-04-01,기아,경차
동유럽,Morning / Picanto,2023,4,68,2023-04-01,기아,경차
동유럽,Morning / Picanto,2024,4,68,2024-04-01,기아,경차
동유럽,Morning / Picanto,2023,4,68,2023-04-01,기아,경차
동유럽,Niro,2023,4,12,2023-04-01,기아,SUV
동유럽,Niro,2024,4,12,2024-04-01,기아,SUV
동유럽,Niro,2023,4,12,2023-04-01,기아,SUV
동유럽,Niro EV,2024,4,4,2024-04-01,기아,SUV
동유럽,Niro EV,2023,4,4,2023-04-01,기아,SUV
동유럽,Pride / Rio,2024,4,2,2024-04-01,기아,세단
동유럽,Pride / Rio,2023,4,2,2023-04-01,기아,세단
